INDEX,NAME,SHIRTNAME,JAPANESE PLAYER NAME,SPACING,COMMENTARY,AGE,NATIONALITY,FOOT,WEIGHT,HEIGHT,FORM,WEAK FOOT ACCURACY,WEAK FOOT FREQUENCY,INJURY TOLERANCE,GROWTH TYPE,MARKET PRICE,GK 0,SW 1,CB 2,LB 3,RB 4,DMF 5,CMF 6,LMF 7,RMF 8,AMF 9,LWF 10,RWF 11,SS 12,CF 13,POSITION,ATTACK,DEFENCE,HEADER ACCURACY,DRIBBLE ACCURACY,SHORT PASS ACCURACY,SHORT PASS SPEED,LONG PASS ACCURACY,LONG PASS SPEED,SHOT ACCURACY,PLACE KICKING,SWERVE,BALL CONTROLL,GOAL KEEPING SKILLS,RESPONSE,EXPLOSIVE POWER,DRIBBLE SPEED,TOP SPEED,BODY BALANCE,STAMINA,KICKING POWER,JUMP,TENACITY,TEAMWORK,S01 1-TOUCH PLAY,S02 OUTSIDE CURVE,S03 LONG THROW,S04 SUPER-SUB,S05 SPEED MERCHANT,S06 LONG RANGE DRIVE,S07 SHOULDER FEINT SKILLS,S08 TURNING SKILLS,S09 ROULETTE SKILLS,S10 FLIP FLAP SKILLS,S11 FLICKING SKILLS,S12 SCISSORS SKILLS,S13 STEP ON SKILLS,S14 DEFT TOUCH SKILLS,S15 KNUCKLE SHOT,S16 JUMPING VOLLEY,S17 SCISSOR KICK,S18 HEEL FLICK,S19 WEIGHTED PASS,S20 DOUBLE TOUCH,S21 RUN AROUND,S22 SOMBRERO,S23 180 DRAG,S24 LUNGING TACKLE,S25 DIVING HEADER,S26 GK LONG THROW,P01 CLASSIC NO.10,P02 ANCHOR MAN,P03 TRICKSTER,P04 DARTING RUN,P05 MAZING RUN,P06 PINPOINT PASS,P07 EARLY CROSS,P08 BOX TO BOX,P09 INCISIVE RUN,P10 LONG RANGER,P11 ENFORCER,P12 GOAL POACHER,P13 DUMMY RUNNER,P14 FREE ROAMING,P15 TALISMAN,P16 FOX IN THE BOX,P17 OFFENSIVE SIDEBACK,P18 TRACK BACK,ATTACK AWARENESS,DEFENCE AWARENESS,SKIN COLOR,SKIN TEXTURE,FACE MODE,LINKED FACE,FACE SLOT,LINKED HAIR,HAIR SLOT,BOOTS,UNTUCKED SHIRT,TIGHT KIT,GLOVES,DRIBBLE STYLE,FREE KICK STYLE,PENALTY KICK STYLE,DROP KICK STYLE,GOAL CELEBRATION STYLE #1,GOAL CELEBRATION STYLE #2,CLUB TEAM,NUMBER,NATIONAL TEAM
46078,Grobler,GROBLER,グロブラー,2,0,24,South Africa,R,72,174,4,5,5,B,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CF,69,34,81,76,70,68,68,68,73,66,61,75,50,81,78,75,73,70,75,75,75,66,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,1,1,Default,0,131,0,4519,25,0,0,0,1,1,1,1,0,0,,19,南非
46084,Bruno Cortez,BRUNO,ブルーノ,2,0,28,Brazil,R,88,195,5,5,5,A,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,30,77,50,55,58,59,60,64,45,48,44,54,79,84,66,53,69,89,56,81,73,75,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Default,0,131,0,4317,20,0,0,0,1,1,1,3,0,0,帕尔梅拉斯,1,
46085,Deola,DEOLA,デオラ,2,0,29,Brazil,R,86,188,4,5,5,A,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,30,79,49,52,56,58,63,65,41,44,42,53,78,85,69,50,68,84,59,80,75,69,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Default,0,131,0,4415,19,0,0,0,1,1,1,1,0,0,,7,
46086,Maurício Ramos,RAMOS,マウリシオ ハモス,2,0,27,Brazil,R,71,185,5,4,4,A,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CB,51,77,79,70,71,71,69,68,63,60,58,75,50,75,73,69,74,80,76,78,74,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,Default,0,131,0,4362,19,0,0,0,1,1,1,1,0,0,帕尔梅拉斯,15,
46087,Fernandinho,FERNANDINHO,フェルナンジーニョ,2,0,27,Brazil,R,65,180,4,5,5,A,90,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,LB,69,59,67,77,70,66,72,73,60,61,63,75,50,68,77,76,79,71,80,74,73,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,Default,0,131,0,4338,28,0,0,0,1,1,1,1,0,0,帕尔梅拉斯,26,
46088,Felipe Silva,FELIPE,フェリピ,2,0,22,Brazil,L,68,171,3,4,4,A,80,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,AMF,69,32,65,83,75,65,72,66,66,68,68,80,50,70,86,83,74,65,74,69,70,60,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,Default,0,131,0,4349,21,0,0,0,1,1,1,1,0,0,,7,
46089,Vinicius Silva,VINICIUS,ヴィニシウス,2,0,19,Brazil,R,76,180,4,5,5,A,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,SS,70,35,72,74,73,68,76,71,68,72,72,68,50,73,80,69,72,74,71,76,71,66,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,Default,0,131,0,4499,20,0,0,0,1,1,1,1,0,0,帕尔梅拉斯,45,
46090,Leandro Amaro,LEANDRO AMARO,レアンドロ アマロ,2,0,26,Brazil,R,83,186,4,5,5,A,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CB,52,74,77,66,65,68,66,69,58,55,53,69,50,73,71,69,77,82,73,78,75,65,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,1,Default,0,131,0,4324,21,0,0,0,1,1,1,1,0,0,帕尔梅拉斯,13,
46091,Raphael Alem?o,RAPHAEL ALEMAO,ハファエウ アレモン,2,0,24,Brazil,R,93,197,4,4,4,A,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,30,75,49,52,58,60,61,65,44,46,42,53,75,82,63,48,68,87,55,80,70,69,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Default,0,131,0,4533,18,0,0,0,1,1,1,1,0,0,帕尔梅拉斯,22,
46092,Cicinho,CICINHO,シシーニョ,2,0,26,Brazil,R,63,173,5,5,5,A,56,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,RB,71,63,66,81,68,68,72,72,63,61,64,79,50,68,80,83,82,70,78,74,72,69,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,Default,0,131,0,4539,26,0,0,0,1,1,1,1,0,0,塞维利亚,21,
46093,Jo?o Vitor,JOAO VITOR,ジョアン ヴィートル,2,0,24,Brazil,R,66,176,5,5,5,A,65,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,CMF,66,66,67,76,76,71,73,72,67,61,60,78,50,75,77,74,76,72,83,75,75,66,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,1,Default,0,131,0,4403,19,0,0,0,1,1,1,1,0,0,帕尔梅拉斯,16,
46094,Patrik Camilo,CAMILO,パトリキ カミロ,2,0,22,Brazil,R,62,170,4,5,5,A,3,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,AMF,69,39,65,78,73,66,70,69,68,63,64,78,50,69,81,78,79,68,75,73,75,63,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,Default,0,131,0,4212,21,0,0,0,1,1,1,1,0,0,帕尔梅拉斯,18,
46095,Fábio Szymonek,SZYMONEK,ファビオ スジモネキ,2,0,22,Brazil,L,85,190,3,4,4,A,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,30,73,47,52,55,59,58,63,45,49,43,53,75,83,66,50,65,85,56,79,72,69,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Default,0,131,0,4355,27,0,0,0,1,1,1,3,0,0,帕尔梅拉斯,47,
46096,Juninho Barbosa,JUNINHO,ジュニーニョ,2,0,22,Brazil,L,64,171,4,4,4,A,48,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,LB,69,61,65,77,72,67,73,76,63,66,68,75,50,68,81,76,79,66,80,74,75,63,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,Default,0,131,0,4520,61,0,0,0,1,1,1,1,0,0,帕尔梅拉斯,6,
46097,Wellington Pinto,WELINTON,ウェリントン,2,0,21,Brazil,L,81,188,3,5,5,A,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CB,51,68,76,68,66,67,68,70,59,58,53,69,50,74,70,66,73,81,72,74,76,66,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,Default,0,131,0,4324,23,0,0,0,1,1,1,1,0,0,帕尔梅拉斯,27,
46099,Artur Moraes,ARTUR,アルトゥール,2,0,27,Brazil,R,78,183,4,5,5,A,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RB,65,61,66,73,71,68,72,72,60,62,62,74,50,71,74,74,79,78,78,77,72,65,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,1,Default,0,131,0,4394,21,0,0,0,1,1,1,1,0,0,帕尔梅拉斯,2,
46100,Mazinho,MAZINHO,マジーニョ,2,0,24,Brazil,L,67,165,4,4,4,A,96,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,SS,72,40,66,81,76,69,75,73,67,69,68,80,50,66,83,78,78,67,75,74,71,65,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,1,Default,0,131,0,4394,20,0,0,0,1,1,1,1,0,0,帕尔梅拉斯,17,
46140,Brenne,BRENNE,ブレンネ,2,0,31,Norway,R,77,181,5,5,5,A,117,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,CMF,67,64,66,73,76,72,75,71,65,70,71,76,50,73,73,70,76,76,80,76,72,69,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Default,0,131,0,4377,19,0,0,0,1,1,1,1,0,0,,8,挪威
46141,Jonathan Parr,PARR,パッル,2,0,23,Norway,L,75,182,5,5,7,A,52,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,LB,64,67,75,67,68,70,69,72,54,55,56,68,50,72,73,69,78,78,79,76,76,67,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,Default,0,131,0,4540,28,0,0,0,1,1,1,1,0,0,,20,挪威
46142,H. Singh,SINGH,H. シン,2,0,21,Norway,R,72,180,4,5,5,A,87,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,CMF,71,53,67,83,78,74,76,73,71,70,70,82,50,72,80,75,76,75,80,77,77,66,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,Default,0,131,0,4517,56,0,0,0,1,1,1,1,0,0,费耶诺德,16,
46144,Berisha,BERISHA,ヴァロン ベリシャ,2,0,19,Norway,R,75,185,4,5,5,A,66,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,LMF,66,35,63,79,72,69,72,69,67,72,70,77,50,70,79,77,78,73,75,74,72,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,Default,0,131,0,4526,21,0,0,0,1,1,1,1,0,0,,22,挪威
46147,Betinho,BETINHO,ベチーニョ,2,0,25,Brazil,R,86,185,4,5,5,A,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,CF,73,35,80,74,70,68,67,67,73,59,65,75,50,73,72,67,76,83,73,76,80,65,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,Default,0,131,0,4359,18,0,0,0,1,1,1,1,0,0,帕尔梅拉斯,25,
46148,Saimon,SAIMON,サイモン,2,0,21,Brazil,R,74,183,4,5,5,A,47,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,CB,58,71,74,70,70,70,71,69,55,60,62,67,50,74,73,72,74,79,75,74,75,66,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,Default,0,131,0,4356,25,0,0,0,1,1,1,1,0,0,格雷米奥,26,
46149,Werley,WERLEY,ヴェルレイ,2,0,24,Brazil,R,81,184,4,5,5,A,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CB,51,74,77,70,69,65,68,66,55,58,52,69,50,73,73,63,76,81,76,77,75,65,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,Default,0,131,0,4340,18,0,0,0,1,1,1,1,0,0,格雷米奥,34,
46150,Busatto,BUSATTO,ブサット,2,0,21,Brazil,R,78,189,4,4,4,A,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,30,72,49,54,57,58,59,60,44,45,40,53,74,80,67,52,66,80,56,78,77,66,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Default,0,131,0,4318,0,0,0,0,1,1,1,1,0,0,格雷米奥,12,
46151,Edílson Guimaraes,EDILSON,エジウソン,2,0,26,Brazil,R,78,177,4,5,5,A,48,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RB,69,59,68,80,74,72,80,80,66,79,71,78,50,69,80,78,79,76,77,82,73,69,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,Default,0,131,0,4516,18,0,0,0,1,1,1,1,0,0,格雷米奥,33,
46152,Pablo Castro,PABLO,パブロ,2,0,21,Brazil,R,79,188,4,5,5,A,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CB,52,70,76,70,69,68,67,73,55,55,55,69,50,74,70,65,73,83,73,75,75,69,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,Default,0,131,0,4433,28,0,0,0,1,1,1,1,0,0,格雷米奥,28,
46153,Naldo,NALDO,ナウド,2,0,24,Brazil,R,80,188,5,5,5,A,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CB,56,76,78,71,72,70,73,68,59,58,55,72,50,73,73,66,77,80,75,79,74,67,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,1,Default,0,131,0,4403,23,0,0,0,1,1,1,1,0,0,博洛尼亚,44,
46154,Léo Gago,LEO GAGO,レオ ガゴ,2,0,29,Brazil,L,81,179,4,4,4,A,42,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,CMF,71,63,68,76,75,71,79,79,69,76,74,78,50,72,73,70,74,80,79,81,72,67,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,Default,0,131,0,4394,61,0,0,0,1,1,1,1,0,0,格雷米奥,8,
46155,Grolli,GROLLI,グロッリ,2,0,22,Brazil,R,78,190,4,5,5,A,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CB,52,73,76,69,70,68,73,72,56,60,58,69,50,75,69,66,72,80,74,75,75,66,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,Default,0,131,0,4370,23,0,0,0,1,1,1,1,0,0,格雷米奥,15,
46156,Felipe Guedes,FELIPE GUEDES,フェリピ グエジス,2,0,21,Brazil,R,70,175,4,5,5,A,13,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,DMF,61,63,72,72,73,71,74,70,62,61,61,74,50,76,75,72,75,69,78,74,74,64,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,Default,0,131,0,4499,22,0,0,0,1,1,1,1,0,0,格雷米奥,25,
46157,Felipe Nunes,FELIPE NUNES,フェリピ ヌネス,2,0,22,Brazil,L,72,176,4,4,4,A,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,LMF,69,45,66,82,71,67,72,75,70,67,68,76,50,70,78,75,77,71,74,80,72,63,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,4,1,Default,0,131,0,4520,23,0,0,0,1,1,1,1,0,0,格雷米奥,22,
46159,Tony Ewerton,TONY,トニ,2,0,23,Brazil,R,80,180,4,5,5,A,96,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,RB,65,59,66,74,68,68,71,73,63,61,60,73,50,69,78,78,79,73,77,74,75,65,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,Default,0,131,0,4405,19,0,0,0,1,1,1,1,0,0,格雷米奥,32,
46160,Rondinelly,RONDINELLY,ホンジネリ,2,0,21,Brazil,R,69,172,3,5,5,A,42,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,AMF,69,39,63,83,77,67,75,68,68,71,70,82,50,65,82,80,76,67,73,72,74,62,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,Default,0,131,0,4386,26,0,0,0,1,1,1,1,0,0,格雷米奥,27,
46161,Rodrigo Cala?a,CALACA,ホドリゴ カラサ,2,0,31,Brazil,R,77,184,4,4,4,A,48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,30,76,48,55,55,55,58,62,45,46,44,53,76,81,67,51,67,80,57,77,75,75,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,Default,0,131,0,4280,20,0,0,0,1,1,1,1,0,0,葡萄牙人,24,
46162,Vandinho,VANDINHO,ヴァンジーニョ,2,0,26,Brazil,R,76,178,4,5,5,A,52,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,CF,71,37,67,76,68,66,65,69,73,60,63,75,50,74,78,76,77,72,75,76,77,65,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,Default,0,131,0,4310,24,0,0,0,1,1,1,1,0,0,,7,
46163,Léo Silva,LEO SILVA,レオ シルバ,2,0,26,Brazil,R,75,181,5,5,5,A,3,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,CMF,66,69,68,76,76,73,75,70,66,65,60,78,50,78,76,73,75,75,83,79,72,71,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,1,Default,0,131,0,4403,22,0,0,0,1,1,1,1,0,0,葡萄牙人,8,
46164,Glédson,CLEDSON,グレジソン,2,0,29,Brazil,R,88,192,5,5,5,A,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,30,74,45,52,57,60,56,61,43,48,44,53,76,80,65,51,69,85,58,77,71,72,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,Default,0,131,0,4520,19,0,0,0,1,1,1,1,0,0,葡萄牙人,12,
46165,Lúcio Souza,LUCIO,ルシオ,2,0,22,Brazil,R,91,187,3,5,5,A,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,30,69,55,57,57,56,55,56,45,45,45,57,76,80,64,56,66,78,56,83,74,65,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,Default,0,131,0,4403,26,0,0,0,1,1,1,1,0,0,吉维森特,90,
46166,Tom,TOM,トン,2,0,20,Brazil,R,90,196,4,4,4,A,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,30,72,49,52,58,60,59,61,43,48,43,52,75,79,61,50,65,85,55,83,72,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,1,Default,0,131,0,4508,24,0,0,0,1,1,1,3,0,0,葡萄牙人,22,
46167,Diego Augusto,DIEGO,ジエゴ アウグスト,2,0,21,Brazil,L,79,186,4,4,4,A,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CB,53,72,77,68,66,69,65,68,58,55,53,69,50,71,70,65,74,82,73,79,75,65,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,Default,0,131,0,4211,18,0,0,0,1,1,1,1,0,0,葡萄牙人,25,
46168,Rogério Rodrigues,ROGERIO,ホジェリオ,2,0,28,Brazil,L,75,180,5,4,4,A,52,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,CB,58,73,78,71,68,70,72,70,61,59,57,72,50,74,75,69,77,77,75,79,78,71,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,Default,0,131,0,4501,23,0,0,0,1,1,1,1,0,0,葡萄牙人,14,
46169,Leandro Silva,LEANDRO,レアンドロ シウヴァ,2,0,26,Brazil,R,78,183,4,5,5,A,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CB,56,74,77,73,74,74,74,73,60,60,60,74,50,78,69,70,71,81,74,75,74,73,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,Default,0,131,0,4498,0,0,0,0,1,1,1,1,0,0,葡萄牙人,26,
46170,Luis Ricardo,RICARDO,ルイス ヒカルド,2,0,28,Brazil,R,79,183,4,5,5,A,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,RB,69,61,69,78,71,68,73,74,63,62,64,75,50,68,76,76,79,77,79,77,73,66,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,Default,0,131,0,4212,19,0,0,0,1,1,1,1,0,0,葡萄牙人,2,
46171,Ivan Martins,IVAN,イヴァン,2,0,20,Brazil,R,68,178,3,5,5,A,3,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,RB,65,55,63,75,71,68,78,76,65,75,75,73,50,67,77,73,78,69,77,75,72,65,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,Default,0,131,0,4498,21,0,0,0,1,1,1,1,0,0,葡萄牙人,15,
46172,Alê,ALE,アレ,2,0,20,Brazil,L,66,173,4,5,5,A,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RB,62,57,66,72,70,67,71,71,60,60,65,73,50,71,77,75,79,69,80,72,73,64,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,Default,0,131,0,4499,28,0,0,0,1,1,1,1,0,0,葡萄牙人,27,
46173,Raí Jose,RAI,ハイー,2,0,26,Brazil,L,72,176,5,4,4,A,54,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,LB,67,60,68,75,70,69,77,76,68,73,70,75,50,70,77,76,77,72,78,76,75,68,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,Default,0,131,0,4399,23,0,0,0,1,1,1,1,0,0,葡萄牙人,16,
